0.53144,1,1,0.53144,0.53144,1,0.53144
1,0.56338,0.56338,0.56338,1,1,0.56338
1,1,1,1,0.76022,1,0.76022
0.62565,0.62565,1,1,0.62565,0.62565,1
0.75591,0.93494,0.75591,0.93494,1,0.93494,0.75591
1,0.53144,1,0.53144,0.53144,1,0.53144
1,1,0.50826,1,0.50826,1,0.50826
1,1,1,0.77947,0.77947,1,0.77947
0.48319,0.48319,0.71964,0.48319,0.48319,0.71964,0.71964
1,1,0.49495,0.49495,0.49495,0.49495,0.49495
1,0.64725,0.64725,0.64725,1,1,0.64725
0.6561,0.74836,0.74836,0.74836,0.6561,0.6561,1
1,0.48348,0.48348,1,0.48348,1,0.48348
0.77947,0.77947,0.69144,0.69144,0.77947,0.69144,1
1,0.70609,0.70609,1,0.70609,1,1
1,1,0.91498,1,0.91498,0.91498,1
1,0.49302,1,0.49302,0.49302,0.49302,1
1,0.57307,0.57307,1,0.57307,0.57307,1
0.66445,0.66445,0.66445,1,1,1,0.66445
0.65041,0.65041,0.98725,0.98725,0.65041,0.98725,1
0.40134,1,0.40134,1,0.40134,0.40134,0.40134
0.38375,0.38375,0.38375,0.38375,0.38375,1,0.38375
0.53144,1,1,0.53144,0.53144,1,0.53144
0.44851,1,0.44851,1,0.44851,1,0.44851
0.94675,1,1,0.94675,1,0.94675,1
0.55736,1,1,0.55736,0.55736,1,1
1,0.53144,1,0.53144,0.53144,1,0.53144
0.41929,0.41929,1,0.41929,0.41929,1,0.41929
0.5436,1,1,1,0.5436,0.5436,0.5436
0.52242,1,0.52242,0.75591,0.52242,0.75591,0.75591
1,1,1,0.5838,0.5838,0.5838,1
0.49824,0.49824,0.49824,1,0.49824,0.49824,1
0.82759,0.82759,0.82759,1,1,1,0.82759
1,0.77947,1,0.77947,0.77947,1,1
0.85016,1,0.85016,1,1,0.85016,1
0.69144,0.81328,0.69144,0.69144,0.81328,1,0.81328
0.63391,1,1,1,0.63391,1,0.63391
0.79234,0.76677,0.72661,0.72661,0.79234,0.72661,0.76677
1,0.77947,0.77947,0.77947,1,1,1
0.97442,0.61038,0.97442,0.61038,0.97442,0.61038,0.61038
0.61744,1,1,0.61744,0.61744,1,1
1,0.72202,1,0.72202,1,0.72202,0.72202
0.79234,0.76677,0.72661,0.72661,0.79234,0.72661,0.76677
1,0.72202,1,0.72202,1,0.72202,0.72202
0.59583,1,0.59583,1,0.59583,1,0.59583
0.48632,1,1,0.48632,0.48632,0.48632,1
0.69144,1,0.69144,0.69144,0.74836,0.74836,0.74836
0.73801,1,0.73801,1,0.73801,0.73801,1
1,1,1,0.65271,0.65271,1,1
0.63847,0.63847,1,1,0.79234,0.79234,0.63847
1,0.5168,0.5168,0.5168,0.5168,1,1
0.97442,1,0.97442,1,0.97442,1,1
1,0.6286,1,1,0.6286,1,0.6286
0.55736,0.76677,1,0.55736,0.55736,1,0.76677
0.51184,0.78406,0.51184,0.51184,0.78406,0.51184,0.51184
0.65862,0.65862,0.50826,0.65862,0.50826,0.65862,0.50826
0.65862,0.65862,1,0.65862,1,0.65862,1
0.5436,1,1,1,0.5436,0.5436,0.5436
0.77947,0.50293,0.77947,0.77947,0.50293,0.50293,0.50293
0.42164,0.94266,0.94266,0.42164,0.42164,0.42164,0.42164
1,0.76677,1,0.55736,0.55736,0.55736,0.76677
0.51184,0.51184,0.51184,0.51184,0.51184,1,1
1,0.72661,1,0.72661,1,0.72661,1
0.42164,1,1,0.42164,0.42164,0.42164,0.42164
0.75591,0.75591,0.75591,0.5838,0.5838,0.5838,1
0.64725,0.64725,1,1,0.64725,1,0.64725
1,0.78406,1,1,0.78406,1,1
0.63391,1,1,1,0.63391,1,0.63391
0.39591,0.39591,1,0.39591,0.39591,0.39591,0.39591
0.63847,0.63847,1,0.5838,0.5838,0.5838,0.63847
0.49824,0.49824,0.49824,1,0.49824,0.49824,1
0.39591,0.39591,1,0.39591,0.39591,0.39591,0.39591
1,0.60256,1,1,0.60256,1,0.60256
1,0.36036,0.36036,0.36036,0.36036,1,0.36036
0.96192,0.96192,1,1,1,0.96192,1
1,0.99256,0.72661,0.72661,0.99256,0.72661,1
0.52242,0.6124,0.52242,1,0.52242,0.6124,0.6124
0.44851,0.79602,0.44851,0.79602,0.44851,0.79602,0.44851
0.52038,0.52038,0.84448,0.84448,0.52038,1,0.52038
0.40879,0.76677,0.40879,0.40879,0.40879,1,0.76677
1,1,0.94266,0.76677,0.76677,1,0.94266
0.81328,0.6006,0.6006,0.6006,0.81328,0.6006,0.81328
1,1,0.66685,0.66685,1,1,0.66685
1,0.71964,0.71964,0.54127,0.54127,0.71964,0.54127
1,1,1,0.76677,0.76677,1,1
0.49824,0.49824,0.49824,1,0.49824,0.49824,1
0.51184,0.51184,1,1,0.51184,0.51184,0.51184
0.65041,0.65041,1,1,0.65041,1,1
0.48632,0.76677,1,0.48632,0.48632,0.48632,0.76677
0.60545,0.60545,0.60545,1,1,0.60545,1
1,0.44585,0.44585,1,0.44585,1,0.44585
0.64725,1,1,0.64725,0.64725,1,0.64725
1,0.44585,0.44585,1,0.44585,1,0.44585
1,1,1,0.50633,0.50633,0.50633,0.50633
1,1,0.69144,0.69144,1,0.69144,1
1,1,1,1,1,1,1
0.51184,0.51184,1,0.51184,1,0.51184,0.51184
0.61744,0.84063,0.84063,0.61744,0.61744,0.84063,1
1,0.66445,0.66445,1,1,0.66445,0.66445
0.77947,1,0.77947,1,0.77947,1,1
0.75591,0.75591,0.75591,1,0.79234,0.79234,1
0.75591,0.78406,0.75591,0.94266,0.78406,0.94266,0.75591
1,1,0.49302,0.49302,0.49302,0.49302,1
1,0.40657,0.40657,0.40657,0.40657,1,1
1,0.59113,0.59113,0.59113,0.59113,1,1
1,0.76825,0.76825,0.65271,0.65271,0.76825,0.76825
1,1,0.49495,0.49495,0.49495,0.49495,0.49495
0.64725,0.64725,1,1,0.64725,1,0.64725
0.69144,0.81328,0.69144,0.69144,0.81328,1,0.81328
0.80456,0.51881,0.51881,1,0.51881,0.80456,0.80456
1,1,0.72661,0.72661,1,0.72661,1
0.62565,0.62565,0.62565,0.62565,0.79234,0.79234,1
1,0.50293,1,1,0.50293,0.50293,0.50293
0.42164,0.94266,0.94266,0.42164,0.42164,0.42164,0.42164
0.54299,0.54299,1,0.54299,1,1,0.54299
0.72661,0.94266,0.94266,0.72661,0.76022,0.72661,0.76022
0.75591,0.75591,0.75591,0.5838,0.5838,0.5838,1
0.97442,1,0.97442,1,0.97442,1,1
0.93494,0.93494,1,0.93494,0.75591,0.75591,0.75591
0.42667,1,0.42667,0.42667,0.42667,0.42667,1
1,1,1,1,1,1,1
0.62565,1,0.62565,0.62565,1,1,0.62565
1,0.37418,0.37418,0.37418,0.37418,0.37418,0.37418
1,1,1,1,1,1,1
0.81855,1,1,0.81855,0.81855,0.81855,1
1,0.77947,0.77947,0.77947,0.76022,1,0.76022
0.90124,1,1,0.90124,1,1,0.90124
0.76825,0.76825,1,1,1,0.76825,0.76825
1,0.89054,1,0.89054,1,1,0.89054
1,0.94266,0.94266,0.5838,0.5838,0.5838,1
1,1,1,1,1,1,1
0.5436,0.74836,0.74836,0.74836,0.5436,0.5436,0.5436
1,0.51881,0.51881,0.75591,0.51881,0.75591,0.75591
1,1,0.53144,0.53144,0.53144,1,0.53144
1,0.65041,1,1,0.65041,0.65041,1
1,0.38375,0.38375,0.38375,0.38375,0.38375,0.38375
1,0.50293,0.84448,0.84448,0.50293,0.50293,0.50293
1,1,0.61038,1,0.61038,0.61038,0.61038
1,0.68513,0.68513,0.68513,0.75591,0.75591,0.75591
0.61744,0.5838,0.5838,0.61744,0.61744,1,0.5838
1,0.44174,1,0.44174,0.44174,0.44174,0.44174
1,1,1,0.54127,0.54127,1,0.54127
1,1,1,0.50633,0.50633,0.50633,0.50633
0.5168,0.5168,0.81328,0.5168,0.5168,0.81328,0.81328
0.5659,0.5659,0.5659,1,1,0.5659,0.5659
0.81328,0.68513,0.68513,0.68513,0.81328,1,0.81328
1,1,0.56764,0.56764,1,0.56764,0.56764
0.75094,0.75094,1,0.75094,1,0.75094,1
0.50633,0.50633,0.50633,0.94266,1,0.94266,0.50633
0.62565,0.62565,0.62565,1,0.62565,1,1
0.78766,1,1,1,0.78766,1,0.78766
0.78766,0.78766,1,1,0.78766,1,1
1,1,0.91498,1,0.91498,0.91498,1
1,1,0.50826,1,0.50826,1,0.50826
1,1,0.44851,1,0.44851,0.44851,0.44851
0.64725,1,0.64725,0.64725,1,1,0.64725
1,0.55325,0.94266,0.55325,0.55325,1,0.94266
0.44436,0.44436,0.44436,0.44436,0.44436,1,1
0.48632,0.94266,0.94266,0.48632,0.48632,0.48632,1
0.36139,0.36139,0.36139,1,0.36139,0.36139,0.36139
0.49824,0.49824,0.49824,0.49824,0.99256,0.49824,0.99256
1,0.81328,1,1,0.81328,1,0.81328
0.45951,0.63308,0.45951,0.63308,0.45951,0.45951,0.63308
0.64725,1,1,0.64725,0.64725,1,0.64725
0.85016,0.63308,0.85016,0.63308,1,0.85016,0.63308
0.54299,0.54299,1,0.54299,0.79234,0.79234,0.54299
1,1,0.53144,0.53144,0.53144,1,0.53144
0.61038,0.99256,1,0.61038,0.99256,0.61038,0.61038
1,0.76825,0.76825,1,1,0.76825,0.76825
1,1,1,1,1,1,1
1,0.45671,0.45671,1,0.45671,0.45671,1
1,0.61744,1,0.61744,0.61744,1,1
0.58537,1,0.58537,0.58537,1,0.58537,1
1,0.61038,1,1,0.61038,0.61038,0.61038
1,0.59113,0.59113,0.59113,0.59113,1,1
1,1,0.40007,0.40007,0.40007,1,0.40007
0.76825,1,0.76825,0.76825,0.76825,1,1
0.65862,1,1,0.65862,1,0.65862,0.65862
1,0.72202,1,0.72202,1,0.72202,0.72202
1,1,0.71964,0.76677,0.76677,0.71964,0.71964
1,0.4366,1,0.4366,0.4366,0.4366,0.4366
0.78766,0.78766,1,1,0.78766,1,1
1,1,1,0.55736,0.55736,0.55736,1
1,0.68513,0.68513,0.68513,1,1,1
1,0.68513,0.68513,0.68513,1,1,1
0.84063,0.84063,0.84063,0.63847,0.63847,1,0.63847
0.96192,0.96192,0.96192,0.96192,0.96192,0.96192,1
1,1,0.84448,0.84448,1,1,1
1,0.93494,1,0.93494,1,0.93494,1
1,1,1,1,1,1,1
0.75591,0.75591,0.75591,1,0.75591,0.75591,0.75591
1,1,0.61744,0.61744,0.61744,1,1
0.77947,0.77947,0.50826,0.77947,0.50826,1,0.50826
0.45515,0.45515,1,0.45515,0.45515,1,0.45515
0.75591,0.75591,0.75591,0.54127,0.54127,1,0.54127
0.51892,0.51892,0.51892,0.51892,0.76022,0.51892,0.76022
0.97442,0.81328,0.97442,0.81328,0.97442,1,0.81328
1,0.65041,0.81328,0.81328,0.65041,0.65041,0.81328
0.79234,1,0.81328,0.81328,0.79234,1,0.81328
0.49824,0.49824,0.49824,1,0.49824,0.49824,1
0.64725,0.64725,1,0.64725,1,1,0.64725
0.67039,1,0.67039,0.76677,0.76677,0.67039,0.67039
0.53144,1,1,0.53144,0.53144,1,0.53144
1,0.49495,0.49495,0.49495,0.49495,0.49495,1
0.85016,1,0.85016,1,1,0.85016,1
0.58537,0.81328,0.58537,0.58537,0.81328,0.58537,0.81328
0.79234,0.79602,1,0.79602,0.79234,0.79602,1
0.78766,0.78766,0.66685,0.66685,0.78766,1,0.66685
1,0.65041,1,1,0.65041,0.65041,1
1,0.5168,1,0.5168,0.5168,1,0.5168
1,1,0.71964,1,1,0.71964,0.71964
0.77947,1,0.77947,0.77947,0.74836,0.74836,0.74836
0.60545,0.78406,0.60545,1,0.78406,0.60545,0.60545
1,1,0.6006,0.6006,1,0.6006,0.6006
1,0.72661,1,1,0.72661,0.72661,1
1,0.99256,1,0.90124,0.99256,0.90124,0.90124
0.82759,0.82759,0.82759,1,1,1,0.82759
1,1,0.94266,0.76677,0.76677,1,0.94266
0.60713,0.60713,1,0.60713,1,0.60713,0.60713
0.5277,0.5277,1,0.65271,0.65271,0.5277,0.5277
1,0.70609,0.70609,1,0.70609,1,1
0.84063,0.51881,0.51881,0.84063,0.51881,1,0.84063
0.5168,1,0.5168,0.5168,0.5168,1,1
1,0.64725,0.64725,1,0.64725,1,0.64725
0.59113,0.59113,0.74836,0.74836,0.59113,0.59113,0.74836
1,1,0.45784,0.45784,0.45784,1,1
1,1,0.81328,0.81328,0.79234,0.79234,0.81328
0.50633,0.50633,0.50633,0.76677,0.76677,1,0.50633
1,0.64725,0.64725,1,0.64725,1,0.64725
0.81328,0.79602,0.81328,0.79602,1,0.79602,0.81328
0.94675,0.94266,0.94266,0.94675,1,0.94675,1
0.72202,0.72202,1,0.72202,1,1,0.72202
1,0.6006,0.6006,0.6006,0.76022,0.6006,0.76022
0.47281,0.47281,1,1,0.47281,0.47281,0.47281
1,1,0.81328,0.81328,1,1,0.81328
1,1,1,1,1,1,1
0.65041,0.65041,0.94266,0.94266,0.65041,0.94266,0.94266
1,1,1,1,1,1,1
1,0.77947,1,0.77947,0.77947,1,1
0.81328,0.70609,0.70609,0.81328,0.70609,1,0.81328
0.44436,0.44436,0.44436,0.44436,0.79234,0.79234,0.44436
1,1,1,0.63847,0.63847,1,0.63847
1,0.59113,0.59113,0.59113,0.59113,1,1
0.96192,0.55325,0.96192,0.55325,0.55325,0.96192,1
0.72661,0.56338,0.56338,0.56338,0.72661,0.72661,0.56338
0.5168,0.5168,0.81328,0.5168,0.5168,0.81328,0.81328
1,1,1,0.63847,0.63847,1,0.63847
1,0.77947,1,0.77947,0.77947,1,1
0.52038,0.52038,1,0.94266,0.52038,0.94266,0.52038
0.53369,1,1,0.53369,0.53369,0.53369,0.53369
1,0.65041,1,1,0.65041,0.65041,1
0.85016,0.60256,0.85016,1,0.60256,0.85016,0.60256
1,0.55325,1,0.55325,0.55325,1,1
0.84063,0.84063,0.6053,0.84063,0.6053,1,1
0.49413,1,0.49413,0.49413,1,0.49413,0.49413
0.51184,1,0.51184,1,0.51184,0.51184,0.51184
1,1,0.40879,0.40879,0.40879,0.40879,1
0.84063,0.84063,0.84063,0.94266,0.99256,0.94266,0.99256
0.52242,0.61038,0.52242,0.61038,0.52242,0.61038,0.61038
0.40879,1,0.40879,0.40879,0.40879,1,1
0.49302,0.5838,0.5838,0.49302,0.49302,0.49302,0.5838
0.77947,1,0.77947,0.77947,1,1,1
1,0.77947,1,0.77947,0.77947,1,1
0.37606,0.37606,0.37606,0.37606,0.37606,0.37606,1
0.53751,0.53751,0.53751,1,0.53751,1,0.53751
0.52038,0.52038,1,0.94266,0.52038,0.94266,0.52038
1,1,0.66685,0.66685,1,1,0.66685
0.60545,1,0.60545,0.65271,0.65271,0.60545,0.60545
1,0.50293,0.50293,0.50293,1,1,0.50293
1,0.48319,1,0.48319,0.48319,0.48319,1
0.52242,1,0.52242,1,0.52242,1,1
0.75094,0.75094,0.70609,0.75094,0.70609,0.75094,0.70609
0.73801,1,0.73801,1,0.73801,0.73801,1
0.44436,0.44436,0.44436,0.44436,0.44436,1,1
0.85016,1,0.85016,1,1,0.85016,1
1,1,1,1,0.74836,0.74836,0.74836
0.80456,1,0.6053,1,0.6053,0.80456,0.80456
0.65041,0.65041,1,1,0.65041,1,1
0.42888,0.42888,0.94266,0.42888,0.42888,0.42888,0.94266
1,1,0.96192,0.96192,0.96192,1,1
0.45671,0.45671,0.45671,1,0.45671,1,1
0.3621,1,0.3621,0.3621,0.3621,1,0.3621
0.69144,0.61038,0.69144,0.69144,0.61038,0.61038,0.61038
0.80456,0.61744,1,0.61744,0.61744,0.80456,0.80456
1,0.41717,0.41717,1,0.41717,0.41717,0.41717
0.59113,0.78406,0.59113,0.59113,0.78406,0.59113,1
0.72661,0.56338,0.56338,0.56338,0.72661,0.72661,0.56338
0.96192,0.76677,0.96192,0.65271,0.65271,0.96192,0.76677
0.64725,1,0.64725,0.64725,1,1,0.64725
0.45515,1,0.45515,0.45515,0.45515,1,0.45515
1,0.59113,0.59113,0.59113,0.59113,1,1
0.63391,0.77947,0.77947,0.77947,0.63391,1,0.63391
0.65862,0.65862,1,0.65862,1,0.65862,1
0.84063,0.84063,0.84063,0.50633,0.50633,0.50633,0.50633
1,0.61744,1,0.61744,0.61744,1,1
0.77947,0.77947,1,0.90124,0.77947,0.90124,0.90124
1,1,1,1,1,1,1
0.75591,0.49302,0.75591,0.49302,0.49302,0.49302,0.75591
0.73801,1,0.73801,1,0.73801,0.73801,1
1,1,1,1,1,1,1
0.84063,0.84063,1,0.84063,0.63391,0.63391,0.63391
1,0.58083,0.58083,0.58083,1,0.58083,1
0.44851,0.79602,0.44851,0.79602,0.44851,0.79602,0.44851
0.63391,0.72661,1,0.72661,0.63391,0.72661,0.63391
1,1,0.81328,1,0.81328,1,0.81328
1,1,0.73082,0.73082,0.73082,0.73082,1
0.97442,1,0.97442,1,0.97442,1,1
1,0.76825,0.76825,1,1,0.76825,0.76825
0.84063,0.84063,0.50826,0.84063,0.50826,1,0.50826
1,1,0.53144,0.53144,0.53144,1,0.53144
0.77947,1,0.77947,1,0.77947,1,1
1,1,1,1,1,1,1
1,0.49495,0.49495,0.49495,0.49495,0.49495,1
1,1,1,0.65271,0.65271,1,1
1,0.66445,0.66445,0.76677,0.76677,0.66445,0.66445
1,0.5168,1,0.5168,0.5168,1,0.5168
0.90124,0.72661,1,0.90124,0.72661,0.72661,0.90124
1,1,0.45784,0.45784,0.45784,1,1
0.78431,0.78406,0.78431,0.78431,0.78406,0.78431,1
0.80456,1,0.6053,1,0.6053,0.80456,0.80456
1,0.72661,1,1,0.72661,0.72661,1
1,0.76677,0.40879,0.40879,0.40879,0.40879,0.76677
0.79234,0.52402,1,0.52402,0.79234,0.52402,0.52402
1,0.96192,0.96192,1,0.99256,0.96192,0.99256
1,1,0.69144,0.69144,1,0.69144,1
0.96192,0.96192,0.96192,0.96192,0.96192,0.96192,1
0.47403,1,1,0.47403,0.47403,1,0.47403
0.78766,0.78766,0.66685,0.66685,0.78766,1,0.66685
0.84063,0.84063,0.84063,0.79602,1,0.79602,0.79602
0.58083,0.58083,0.58083,0.58083,1,1,1
1,1,0.45784,0.45784,0.45784,1,1
0.75591,1,0.75591,1,0.94266,0.94266,0.75591
0.59113,1,0.59113,0.59113,0.76022,0.59113,0.76022
0.73801,0.73801,0.73801,0.77947,0.77947,0.73801,0.77947
1,0.45515,0.45515,0.45515,0.45515,1,0.45515
0.66445,0.66445,0.66445,1,1,1,0.66445
0.79234,1,0.71964,1,0.79234,0.71964,0.71964
1,1,1,0.63847,0.63847,1,0.63847
1,0.70609,0.70609,1,0.70609,1,1
1,0.4909,0.4909,0.4909,1,0.4909,0.4909
0.75591,0.72661,0.75591,1,0.72661,0.72661,0.75591
1,1,0.72661,0.72661,1,0.72661,1
1,0.74836,0.74836,0.74836,1,1,1
0.51892,0.51892,0.51892,0.51892,1,0.51892,1
0.84063,0.84063,0.84063,1,1,1,1
0.5436,0.74836,0.74836,0.74836,0.5436,0.5436,0.5436
1,0.56338,0.56338,0.56338,1,1,0.56338
0.79234,0.64725,0.64725,0.64725,0.79234,1,0.64725
0.72661,0.94266,0.94266,1,0.72661,0.72661,1
0.42667,1,0.42667,0.42667,0.42667,0.42667,1
1,0.80456,0.80456,1,1,1,0.80456
1,0.41717,0.41717,1,0.41717,0.41717,0.41717
1,1,1,0.75591,1,0.75591,0.75591
1,0.48319,1,0.48319,0.48319,0.48319,1
0.52242,1,0.52242,0.79602,0.52242,0.79602,0.79602
1,0.49302,0.94266,0.49302,0.49302,0.49302,0.94266
0.39801,0.39801,0.39801,0.39801,0.39801,1,0.39801
1,0.99256,1,0.90124,0.99256,0.90124,0.90124
1,0.68513,0.68513,0.68513,1,1,1
0.40134,1,0.40134,1,0.40134,0.40134,0.40134
1,1,1,1,0.63391,0.63391,0.63391
0.38375,1,0.38375,0.38375,0.38375,0.38375,0.38375
0.64725,0.93494,0.64725,0.93494,0.64725,0.93494,0.64725
0.62565,1,1,1,0.62565,0.62565,0.62565
0.53969,0.53969,1,0.94266,0.53969,0.94266,0.53969
0.50633,0.50633,0.50633,1,0.94266,0.94266,0.50633
0.59113,0.59113,0.6053,0.59113,0.6053,0.59113,1
0.77947,1,0.77947,1,0.77947,1,1
0.69144,1,0.69144,0.69144,1,1,1
1,0.44585,0.44585,1,0.44585,1,0.44585
0.63391,1,0.98725,0.98725,0.63391,0.98725,0.63391
1,1,0.69144,0.69144,1,0.69144,1
1,0.84063,0.84063,1,1,0.84063,1
1,0.51881,0.51881,1,0.51881,1,1
0.81328,0.94266,0.94266,0.81328,0.79234,0.79234,0.81328
0.59113,1,0.59113,1,0.59113,0.59113,1
0.76825,1,0.76825,0.76825,0.76825,1,1
0.6561,0.5838,0.5838,1,0.6561,0.6561,0.5838
1,1,1,0.77947,0.77947,1,0.77947
0.97442,1,0.97442,1,0.97442,1,1
1,0.76825,0.76825,1,1,0.76825,0.76825
0.77947,0.76677,0.77947,1,0.77947,1,0.76677
0.36742,0.36742,0.36742,0.36742,0.36742,1,1
0.43407,0.43407,0.43407,1,1,0.43407,0.43407
1,0.41717,0.41717,1,0.41717,0.41717,0.41717
0.72661,0.63308,1,0.63308,0.72661,0.72661,0.63308
1,0.59113,0.59113,0.59113,0.59113,1,1
0.58537,1,0.58537,0.58537,0.99256,0.58537,0.99256
0.61038,0.74836,0.74836,0.74836,0.61038,0.61038,0.61038
0.40134,1,0.40134,1,0.40134,0.40134,0.40134
0.40789,0.40789,0.40789,1,0.40789,0.40789,1
1,0.63308,0.72661,0.63308,0.72661,0.72661,0.63308
1,0.51881,0.51881,1,0.51881,1,1
0.33515,0.33515,0.33515,0.33515,0.33515,0.33515,1
1,1,0.84448,0.84448,1,1,1
1,1,0.3621,0.3621,0.3621,0.3621,0.3621
1,1,0.73082,0.73082,0.73082,0.73082,1
1,0.77947,0.77947,0.77947,1,1,1
0.77947,0.77947,0.84448,0.84448,0.77947,1,1
1,1,1,1,1,1,1
0.38772,0.38772,0.38772,0.38772,1,0.38772,0.38772
0.72661,0.48348,0.48348,0.72661,0.48348,0.72661,0.48348
1,1,0.44851,1,0.44851,0.44851,0.44851
1,0.49302,1,0.49302,0.49302,0.49302,1
0.51184,0.51184,0.84448,0.84448,0.51184,0.51184,0.51184
0.5277,0.5277,1,0.65271,0.65271,0.5277,0.5277
1,0.89054,1,0.89054,1,1,0.89054
1,0.42667,0.42667,0.42667,0.42667,1,0.42667
0.79234,0.76825,0.76825,1,0.79234,0.76825,0.76825
1,1,0.81328,1,1,0.81328,0.81328
0.65862,0.65862,1,0.65862,1,0.65862,1
1,0.52402,0.6053,0.52402,0.6053,0.52402,0.52402
0.94675,1,1,0.94675,1,0.94675,1
0.64725,1,1,0.64725,0.64725,1,0.64725
0.64725,0.64725,1,1,0.64725,1,0.64725
0.84063,0.84063,1,0.84063,1,1,1
0.53969,0.53969,1,1,0.53969,1,0.53969
0.80456,0.78406,1,1,0.78406,0.80456,0.80456
0.96192,0.47105,0.96192,0.47105,0.47105,0.96192,0.47105
1,0.40657,0.40657,0.40657,0.40657,1,1
0.5168,1,0.5168,0.5168,0.5168,1,1
1,0.49495,0.49495,0.49495,0.49495,0.49495,1
1,1,0.45784,0.45784,0.45784,1,1
0.75591,0.75591,0.75591,0.65271,0.65271,1,1
1,0.78406,1,1,0.78406,1,1
0.81328,0.71964,0.71964,1,0.81328,0.71964,0.81328
0.44069,0.44069,0.44069,0.44069,1,0.44069,0.44069
0.65862,0.65862,0.50826,0.65862,0.50826,0.65862,0.50826
0.59113,0.59113,1,0.59113,0.99256,0.59113,0.99256
1,1,0.72661,1,0.72661,0.72661,1
0.59113,0.63308,0.59113,0.63308,0.59113,0.59113,0.63308
0.81328,1,1,0.81328,1,1,0.81328
0.81328,0.51881,0.51881,0.81328,0.51881,1,0.81328
0.55568,0.55568,1,1,0.55568,0.55568,1
1,1,0.44851,1,0.44851,0.44851,0.44851
1,0.80456,0.80456,0.76677,0.76677,1,0.80456
1,1,1,0.54127,0.54127,1,0.54127
0.49824,0.49824,0.49824,0.49824,0.99256,0.49824,0.99256
0.75094,0.75094,1,0.75094,1,0.75094,1
